t,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,power.limit,clocks.sm,temperature.gpu
25280.76,100,63,45849,81920,294.14,400.00,1410,50
25285.82,100,64,45849,81920,291.33,400.00,1410,50
25290.89,100,61,45849,81920,374.23,400.00,1410,55
25295.95,100,49,45849,81920,448.25,400.00,1380,56
25301.01,97,63,45849,81920,286.85,400.00,1410,52
25306.07,94,46,45849,81920,358.49,400.00,1410,56
25311.13,100,50,45849,81920,339.52,400.00,1410,54
25316.19,100,49,45849,81920,290.17,400.00,1410,53
25321.27,100,51,45849,81920,261.69,400.00,1410,50
25326.33,100,57,45849,81920,275.06,400.00,1410,50
25331.38,100,58,45849,81920,265.66,400.00,1410,49
25336.45,100,58,45849,81920,268.42,400.00,1410,49
25341.51,100,50,45849,81920,361.71,400.00,1410,51
25346.57,100,54,45849,81920,309.07,400.00,1395,54
25351.63,100,36,45849,81920,286.44,400.00,1410,50
25356.69,97,76,45849,81920,356.25,400.00,1410,54
25361.75,95,48,45849,81920,368.92,400.00,1410,57
25366.81,100,51,45849,81920,346.27,400.00,1410,55
25371.87,97,69,45849,81920,322.95,400.00,1410,54
25376.93,100,53,45849,81920,263.54,400.00,1410,50
25381.99,100,59,45849,81920,281.06,400.00,1410,49
25387.04,100,63,45849,81920,289.00,400.00,1410,50
25392.1,100,64,45849,81920,293.25,400.00,1410,50
25397.16,100,48,45849,81920,352.96,400.00,1410,52
25402.22,99,61,45849,81920,366.31,400.00,1410,55
25407.28,62,30,45849,81920,358.74,400.00,1410,54
25412.34,100,51,45849,81920,335.60,400.00,1410,55
25417.4,100,49,45849,81920,358.04,400.00,1380,54
25422.46,100,51,45849,81920,354.40,400.00,1410,55
25427.52,100,49,45849,81920,369.85,400.00,1395,54
25432.58,100,53,45849,81920,265.67,400.00,1410,50
25437.64,100,58,45849,81920,275.96,400.00,1410,50
25442.71,100,60,45849,81920,282.64,400.00,1410,49
25447.77,100,62,45849,81920,289.57,400.00,1410,50
25452.83,100,50,45849,81920,359.89,400.00,1380,53
25457.89,100,36,45849,81920,386.02,400.00,1410,57
25462.94,100,50,45849,81920,370.83,400.00,1410,54
25468.01,100,50,45849,81920,317.13,400.00,1410,54
25473.07,98,62,45849,81920,384.33,400.00,1410,54
25478.13,95,48,45849,81920,366.37,400.00,1410,56
25483.19,100,51,45849,81920,354.95,400.00,1410,55
25488.25,100,54,45849,81920,267.78,400.00,1410,49
25493.34,100,55,45849,81920,96.13,400.00,1410,46
25498.44,100,58,45849,81920,261.75,400.00,1410,48
25503.51,8,3,45849,81920,352.93,400.00,1410,49
25508.58,100,56,45849,81920,362.13,400.00,1410,54
25513.68,100,62,45849,81920,371.91,400.00,1410,54
25518.75,100,62,45849,81920,338.83,400.00,1410,53
25523.82,100,50,45849,81920,315.85,400.00,1410,53
25528.89,100,48,45849,81920,317.66,400.00,1410,53
25533.95,100,51,45849,81920,334.66,400.00,1410,50
25539.02,100,55,45849,81920,269.86,400.00,1410,49
25544.07,100,60,45849,81920,282.91,400.00,1410,50
25549.13,100,63,45849,81920,289.24,400.00,1410,49
25554.19,100,60,45849,81920,280.79,400.00,1410,49
25559.25,100,55,45849,81920,355.69,400.00,1410,54
25564.31,100,37,45849,81920,465.88,400.00,1410,58
25569.37,100,58,45849,81920,334.52,400.00,1410,54
25574.43,95,47,45849,81920,417.83,400.00,1395,54
25579.49,100,51,45849,81920,327.17,400.00,1410,54
25584.55,100,50,45849,81920,361.10,400.00,1410,54
25589.61,100,51,45849,81920,261.98,400.00,1410,50
25594.67,100,58,45849,81920,273.63,400.00,1410,50
25599.72,100,62,45849,81920,294.45,400.00,1410,50
25604.78,100,67,45849,81920,302.62,400.00,1410,51
25609.84,100,69,45849,81920,315.99,400.00,1410,51
25614.89,100,55,45849,81920,357.77,400.00,1410,55
25619.95,100,36,45849,81920,456.19,400.00,1365,56
25625.01,100,51,45849,81920,329.52,400.00,1410,55
25630.07,95,47,45849,81920,298.38,400.00,1395,53
25635.13,100,51,45849,81920,332.89,400.00,1410,55
25640.19,100,59,45849,81920,370.39,400.00,1410,56
25645.24,100,52,45849,81920,261.42,400.00,1410,50
25650.29,100,58,45849,81920,282.94,400.00,1410,50
25655.35,100,62,45849,81920,294.14,400.00,1410,50
25660.4,51,34,45849,81920,88.50,400.00,1410,49
25665.46,100,69,45849,81920,313.22,400.00,1410,51
25670.51,100,49,45849,81920,367.56,400.00,1410,55
25675.56,100,46,45849,81920,417.62,400.00,1380,58
25680.61,100,51,45849,81920,358.49,400.00,1410,54
25685.66,98,75,45849,81920,352.23,400.00,1395,54
25690.72,100,51,45849,81920,325.86,400.00,1410,55
25695.77,100,54,45849,81920,393.48,400.00,1365,54
25700.82,100,50,45849,81920,258.10,400.00,1410,50
25705.88,100,56,45849,81920,269.03,400.00,1410,50
25710.93,100,60,45849,81920,287.45,400.00,1410,52
25715.99,100,61,45849,81920,286.29,400.00,1410,52
25721.04,0,0,45849,81920,89.34,400.00,1410,45
25726.09,100,54,45849,81920,366.97,400.00,1410,57
25731.15,100,36,45849,81920,336.77,400.00,1380,58
25736.2,100,51,45849,81920,333.14,400.00,1410,57
25741.26,97,63,45849,81920,357.30,400.00,1410,57
25746.31,100,51,45849,81920,380.86,400.00,1410,58
25751.36,97,77,45849,81920,271.42,400.00,1410,57
25756.42,100,50,45849,81920,264.19,400.00,1410,53
25761.47,100,57,45849,81920,277.49,400.00,1410,53
25766.53,100,58,45849,81920,284.44,400.00,1410,53
25771.58,100,63,45849,81920,298.38,400.00,1410,53
25776.63,50,33,45849,81920,89.93,400.00,1410,47
25781.68,100,49,45849,81920,301.38,400.00,1365,57
25786.74,100,41,45849,81920,343.40,400.00,1395,59
25791.8,100,51,45849,81920,346.11,400.00,1410,57
25796.85,100,49,45849,81920,339.84,400.00,1410,56
25801.91,100,51,45849,81920,375.76,400.00,1410,56
25806.96,98,82,45849,81920,363.98,400.00,1410,57
25812.01,100,51,45849,81920,262.07,400.00,1410,51
25817.07,100,57,45849,81920,279.90,400.00,1410,51
25822.12,100,59,45849,81920,281.38,400.00,1410,51
25827.18,100,62,45849,81920,285.93,400.00,1410,51
25832.24,0,0,45849,81920,356.24,400.00,1410,48
25837.31,100,55,45849,81920,372.18,400.00,1410,57
25842.37,0,0,45849,81920,320.44,400.00,1410,53
25847.43,100,51,45849,81920,363.43,400.00,1410,57
25852.48,95,47,45849,81920,294.41,400.00,1410,55
25857.54,95,48,45849,81920,372.18,400.00,1410,59
25862.6,100,51,45849,81920,304.41,400.00,1410,57
25867.65,100,54,45849,81920,268.39,400.00,1410,53
25872.71,100,60,45849,81920,291.12,400.00,1410,53
25877.85,100,64,45849,81920,303.23,400.00,1410,54
25882.91,100,68,45849,81920,312.29,400.00,1410,54
25887.97,100,54,45849,81920,365.88,400.00,1410,57
25893.02,100,44,45849,81920,390.58,400.00,1410,60
25898.08,100,51,45849,81920,363.65,400.00,1410,58
25903.14,98,69,45849,81920,364.58,400.00,1410,58
25908.23,95,47,45849,81920,370.60,400.00,1410,59
25913.28,100,51,45849,81920,340.44,400.00,1410,58
25918.34,100,62,45849,81920,332.24,400.00,1410,58
25923.4,100,54,45849,81920,268.70,400.00,1410,52
25928.45,100,60,45849,81920,285.93,400.00,1410,52
25933.51,100,64,45849,81920,302.01,400.00,1410,52
25938.57,100,68,45849,81920,309.25,400.00,1410,52
25943.63,100,51,45849,81920,352.47,400.00,1395,53
25948.68,100,36,45849,81920,315.33,400.00,1395,57
25953.74,98,75,45849,81920,340.09,400.00,1410,55
25958.8,95,52,45849,81920,389.14,400.00,1410,57
25963.9,100,50,45849,81920,371.91,400.00,1410,57
25968.98,100,51,45849,81920,343.97,400.00,1410,57
25974.07,98,78,45849,81920,326.46,400.00,1410,58
25979.22,100,55,45849,81920,275.98,400.00,1410,53
25984.28,100,59,45849,81920,290.17,400.00,1410,53
25989.36,100,63,45849,81920,300.17,400.00,1410,53
25994.42,100,65,45849,81920,296.55,400.00,1410,52
25999.47,100,55,45849,81920,371.20,400.00,1410,56
26004.53,100,37,45849,81920,384.23,400.00,1410,58
26009.59,100,51,45849,81920,357.07,400.00,1410,56
26014.65,97,74,45849,81920,323.48,400.00,1410,56
26019.7,100,50,45849,81920,363.86,400.00,1410,56
26024.8,100,51,45849,81920,362.06,400.00,1410,56
26029.86,100,50,45849,81920,257.36,400.00,1410,52
26034.92,100,57,45849,81920,283.09,400.00,1410,52
26039.98,100,61,45849,81920,290.43,400.00,1410,51
26045.04,100,65,45849,81920,306.95,400.00,1410,52
26050.1,100,66,45849,81920,305.74,400.00,1410,52
26055.16,100,57,45849,81920,469.22,400.00,1410,55
26060.21,100,45,45849,81920,405.84,400.00,1410,58
26065.27,100,50,45849,81920,386.55,400.00,1410,57
26070.33,100,51,45849,81920,355.99,400.00,1410,55
26075.39,100,49,45849,81920,354.44,400.00,1410,55
26080.45,100,51,45849,81920,362.73,400.00,1410,56
26085.51,100,50,45849,81920,259.51,400.00,1410,51
26090.57,100,56,45849,81920,274.32,400.00,1410,50
26095.63,100,61,45849,81920,286.15,400.00,1410,50
26100.69,100,64,45849,81920,295.62,400.00,1410,51
26105.75,100,66,45849,81920,301.78,400.00,1410,51
26110.81,100,55,45849,81920,364.12,400.00,1380,54
26115.87,100,45,45849,81920,402.48,400.00,1410,58
26120.93,97,74,45849,81920,338.94,400.00,1410,55
26125.99,94,46,45849,81920,380.78,400.00,1410,56
26131.05,100,51,45849,81920,364.95,400.00,1410,55
26136.11,100,51,45849,81920,347.99,400.00,1410,55
26141.17,100,51,45849,81920,258.96,400.00,1410,50
26146.23,100,57,45849,81920,283.11,400.00,1410,50
26151.28,100,59,45849,81920,279.13,400.00,1410,50
26156.34,100,62,45849,81920,287.08,400.00,1410,50
26161.4,0,0,45849,81920,86.12,400.00,1410,42
26166.46,100,54,45849,81920,347.43,400.00,1410,55
26171.52,100,36,45849,81920,382.30,400.00,1395,57
26176.58,100,50,45849,81920,290.80,400.00,1395,53
26181.64,100,51,45849,81920,337.12,400.00,1410,54
26186.7,100,60,45849,81920,373.61,400.00,1410,56
26191.76,97,62,45849,81920,348.33,400.00,1410,54
26196.82,100,53,45849,81920,263.76,400.00,1410,50
26201.88,100,56,45849,81920,277.16,400.00,1410,49
26206.94,100,58,45849,81920,274.11,400.00,1410,49
26212.0,100,59,45849,81920,258.64,400.00,1410,48
26217.07,100,51,45849,81920,362.51,400.00,1410,54
26222.13,100,44,45849,81920,449.21,400.00,1380,57
26227.2,98,78,45849,81920,325.61,400.00,1410,54
26232.26,100,49,45849,81920,318.59,400.00,1395,52
26237.39,94,48,45849,81920,300.49,400.00,1410,53
26242.49,100,51,45849,81920,344.71,400.00,1410,54
26247.55,68,38,45849,81920,253.78,400.00,1410,50
26252.61,100,56,45849,81920,277.75,400.00,1410,50
26257.67,100,61,45849,81920,290.17,400.00,1410,50
26262.73,100,61,45849,81920,283.22,400.00,1410,50
26267.78,100,65,45849,81920,290.50,400.00,1410,50
26272.84,100,55,45849,81920,374.56,400.00,1410,54
26277.9,100,45,45849,81920,401.44,400.00,1410,56
26282.96,97,65,45849,81920,328.99,400.00,1410,54
26288.02,94,48,45849,81920,364.95,400.00,1410,55
26293.09,100,50,45849,81920,336.02,400.00,1410,55
26298.15,100,48,45849,81920,286.48,400.00,1395,52
26303.21,100,51,45849,81920,258.44,400.00,1410,50
26308.27,100,55,45849,81920,266.86,400.00,1410,49
26313.33,100,59,45849,81920,276.27,400.00,1410,49
26318.38,100,61,45849,81920,278.36,400.00,1410,49
26323.44,11,5,45849,81920,307.12,400.00,1410,47
26328.5,100,54,45849,81920,344.95,400.00,1410,54
26333.56,91,41,45849,81920,90.08,400.00,1410,48
26338.62,98,69,45849,81920,322.28,400.00,1410,53
26343.68,100,49,45849,81920,291.66,400.00,1410,54
26348.73,100,51,45849,81920,352.93,400.00,1410,54
26353.79,100,51,45849,81920,351.72,400.00,1410,54
26358.85,100,53,45849,81920,267.32,400.00,1410,49
26363.91,100,59,45849,81920,285.83,400.00,1410,50
26368.97,100,61,45849,81920,280.49,400.00,1410,49
26374.03,100,62,45849,81920,285.65,400.00,1410,49
26379.09,100,55,45849,81920,367.83,400.00,1410,54
26384.15,100,45,45849,81920,338.32,400.00,1395,55
26389.21,100,51,45849,81920,359.98,400.00,1410,54
26394.27,100,50,45849,81920,357.49,400.00,1410,54
26399.32,97,79,45849,81920,359.84,400.00,1410,54
26404.38,100,51,45849,81920,367.50,400.00,1410,54
26409.44,97,74,45849,81920,345.15,400.00,1410,54
26414.5,100,54,45849,81920,275.59,400.00,1410,50
26419.56,100,57,45849,81920,280.43,400.00,1410,50
26424.61,100,59,45849,81920,285.01,400.00,1410,50
26429.67,100,62,45849,81920,286.44,400.00,1410,50
26434.73,100,48,45849,81920,369.47,400.00,1410,54
26439.78,100,48,45849,81920,403.80,400.00,1380,55
26444.84,97,73,45849,81920,380.99,400.00,1410,55
26449.9,100,49,45849,81920,333.16,400.00,1410,53
26454.95,95,46,45849,81920,356.75,400.00,1380,55
26460.01,97,66,45849,81920,328.32,400.00,1410,54
26465.06,100,49,45849,81920,320.44,400.00,1410,54
26470.12,100,50,45849,81920,261.69,400.00,1410,50
26475.17,100,57,45849,81920,273.22,400.00,1410,49
26480.23,100,60,45849,81920,285.33,400.00,1410,50
26485.28,100,64,45849,81920,286.85,400.00,1410,50
26490.34,100,65,45849,81920,296.86,400.00,1410,50
26495.4,100,54,45849,81920,379.08,400.00,1410,55
26500.45,100,46,45849,81920,340.09,400.00,1395,56
26505.51,100,51,45849,81920,330.10,400.00,1410,55
26510.56,97,61,45849,81920,346.11,400.00,1410,54
26515.61,100,50,45849,81920,287.18,400.00,1410,53
26520.67,100,52,45849,81920,357.63,400.00,1410,56
26525.72,100,52,45849,81920,260.82,400.00,1410,51
26530.78,100,56,45849,81920,273.26,400.00,1410,51
26535.83,100,59,45849,81920,278.38,400.00,1410,51
26540.89,100,59,45849,81920,274.78,400.00,1410,51
26545.94,100,50,45849,81920,348.83,400.00,1395,55
26551.0,100,45,45849,81920,388.14,400.00,1395,58
26556.05,100,51,45849,81920,337.65,400.00,1410,56
26561.11,100,50,45849,81920,317.39,400.00,1410,57
26566.16,100,57,45849,81920,370.55,400.00,1395,56
26571.22,100,50,45849,81920,324.95,400.00,1410,58
26576.27,97,73,45849,81920,362.46,400.00,1410,58
26581.33,100,55,45849,81920,275.06,400.00,1410,53
26586.38,100,58,45849,81920,281.09,400.00,1410,53
26591.44,100,63,45849,81920,288.05,400.00,1410,53
26596.49,100,65,45849,81920,298.65,400.00,1410,52
26601.54,99,55,45849,81920,293.81,400.00,1395,56
26606.6,100,45,45849,81920,354.95,400.00,1395,58
26611.65,94,47,45849,81920,308.98,400.00,1365,56
26616.71,100,51,45849,81920,355.88,400.00,1410,56
26621.76,100,59,45849,81920,366.10,400.00,1410,57
26626.82,100,51,45849,81920,344.68,400.00,1410,56
26631.87,100,51,45849,81920,206.58,400.00,1410,48
26636.96,100,57,45849,81920,284.47,400.00,1410,52
26642.02,100,60,45849,81920,288.70,400.00,1410,51
26647.07,100,64,45849,81920,293.84,400.00,1410,52
26652.13,90,44,45849,81920,350.12,400.00,1410,53
26657.21,100,49,45849,81920,352.23,400.00,1395,57
26662.27,28,19,45849,81920,93.68,400.00,1410,49
26667.34,100,51,45849,81920,334.68,400.00,1410,58
26672.43,100,49,45849,81920,369.46,400.00,1410,58
26677.55,100,50,45849,81920,321.70,400.00,1410,56
26682.6,100,61,45849,81920,341.66,400.00,1410,58
26687.66,20,10,45849,81920,269.03,400.00,1410,52
26692.72,100,59,45849,81920,283.54,400.00,1410,54
26697.78,100,61,45849,81920,288.70,400.00,1410,53
26702.83,100,62,45849,81920,288.70,400.00,1410,53
26707.89,99,62,45849,81920,351.64,400.00,1410,57
26712.95,99,44,45849,81920,403.56,400.00,1365,58
26718.0,100,49,45849,81920,308.65,400.00,1395,55
26723.06,100,51,45849,81920,323.16,400.00,1410,58
26728.14,100,49,45849,81920,364.25,400.00,1410,58
26733.2,100,51,45849,81920,362.68,400.00,1410,57
26738.31,98,66,45849,81920,372.66,400.00,1410,57
26743.47,100,53,45849,81920,267.78,400.00,1410,51
26748.52,100,57,45849,81920,276.58,400.00,1410,51
26753.58,100,60,45849,81920,113.48,400.00,1410,48
26758.64,100,63,45849,81920,284.77,400.00,1410,50
26763.7,100,49,45849,81920,324.07,400.00,1395,54
26768.76,100,36,45849,81920,392.57,400.00,1410,58
26773.83,94,47,45849,81920,410.51,400.00,1380,57
26778.88,100,51,45849,81920,357.03,400.00,1410,56
26783.94,100,51,45849,81920,357.90,400.00,1410,57
26789.0,95,47,45849,81920,380.86,400.00,1410,58
26794.06,98,50,45849,81920,261.42,400.00,1410,52
26799.11,100,55,45849,81920,275.10,400.00,1410,51
26804.17,100,57,45849,81920,271.42,400.00,1410,50
26809.23,100,57,45849,81920,259.89,400.00,1410,49
26814.29,0,0,45849,81920,86.64,400.00,1410,42
26819.34,100,48,45849,81920,360.82,400.00,1410,55
26824.4,99,45,45849,81920,412.11,400.00,1395,56
26829.49,100,51,45849,81920,296.89,400.00,1410,53
26834.54,100,51,45849,81920,345.79,400.00,1410,55
26839.6,94,46,45849,81920,362.88,400.00,1410,57
26844.67,100,51,45849,81920,326.84,400.00,1410,55
26849.72,100,51,45849,81920,262.58,400.00,1410,51
26854.78,100,57,45849,81920,281.71,400.00,1410,51
26859.84,100,60,45849,81920,282.25,400.00,1410,50
26864.9,100,62,45849,81920,286.74,400.00,1410,50
26869.96,18,10,45849,81920,368.41,400.00,1410,50
26875.07,99,54,45849,81920,361.57,400.00,1410,55
26880.12,100,35,45849,81920,319.53,400.00,1395,56
26885.22,100,49,45849,81920,307.54,400.00,1410,54
26890.27,100,49,45849,81920,355.65,400.00,1410,54
26895.33,95,46,45849,81920,374.23,400.00,1410,55
26900.39,100,48,45849,81920,353.17,400.00,1380,57
26905.45,97,78,45849,81920,337.29,400.00,1410,55
26910.51,100,54,45849,81920,266.54,400.00,1410,50
26915.56,100,57,45849,81920,277.71,400.00,1410,50
26920.62,100,62,45849,81920,288.65,400.00,1410,50
26925.68,75,48,45849,81920,88.32,400.00,1410,44
26930.74,100,55,45849,81920,363.43,400.00,1410,55
26935.8,100,36,45849,81920,381.91,400.00,1410,57
26940.86,100,51,45849,81920,315.33,400.00,1410,54
26945.96,100,65,45849,81920,328.06,400.00,1410,55
26951.02,95,47,45849,81920,365.27,400.00,1410,55
26956.08,100,50,45849,81920,337.56,400.00,1410,54
26961.14,100,50,45849,81920,258.90,400.00,1410,50
26966.19,100,56,45849,81920,270.28,400.00,1410,50
26971.25,100,61,45849,81920,283.09,400.00,1410,50
26976.31,100,63,45849,81920,294.74,400.00,1410,50
26981.37,100,64,45849,81920,293.23,400.00,1410,50
26986.42,100,52,45849,81920,332.93,400.00,1410,54
26991.49,99,40,45849,81920,329.52,400.00,1395,56
26996.54,98,75,45849,81920,377.20,400.00,1410,55
27001.61,100,57,45849,81920,423.16,400.00,1410,54
27006.67,100,51,45849,81920,362.24,400.00,1410,55
27011.72,100,51,45849,81920,357.81,400.00,1410,55
27016.78,100,51,45849,81920,258.64,400.00,1410,50
27021.84,100,58,45849,81920,278.95,400.00,1410,50
27026.9,100,63,45849,81920,290.82,400.00,1410,50
27031.96,100,66,45849,81920,304.44,400.00,1410,51
27037.02,21,14,45849,81920,86.88,400.00,1410,44
27042.08,100,55,45849,81920,354.99,400.00,1410,55
27047.14,100,43,45849,81920,377.67,400.00,1410,57
27052.2,94,47,45849,81920,357.67,400.00,1410,55
27057.26,100,50,45849,81920,360.54,400.00,1410,55
27062.32,97,73,45849,81920,324.49,400.00,1410,55
27067.38,93,47,45849,81920,372.57,400.00,1410,56
27072.43,100,52,45849,81920,260.23,400.00,1410,50
27077.49,100,55,45849,81920,265.67,400.00,1410,49
27082.55,100,55,45849,81920,253.45,400.00,1410,48
27087.61,100,56,45849,81920,255.96,400.00,1410,48
27092.68,100,50,45849,81920,355.99,400.00,1395,54
27097.75,100,37,45849,81920,388.02,400.00,1410,58
27102.85,100,52,45849,81920,357.67,400.00,1410,56
27107.91,100,52,45849,81920,340.95,400.00,1410,54
27112.97,97,80,45849,81920,338.59,400.00,1410,53
27118.05,95,47,45849,81920,357.63,400.00,1410,55
27123.11,100,51,45849,81920,258.10,400.00,1410,50
27128.17,100,56,45849,81920,272.63,400.00,1410,50
27133.23,100,58,45849,81920,273.75,400.00,1410,49
27138.29,100,59,45849,81920,274.52,400.00,1410,49
27143.35,24,12,45849,81920,351.60,400.00,1365,51
27148.4,100,61,45849,81920,373.29,400.00,1410,55
27153.46,100,59,45849,81920,251.70,400.00,1410,53
27158.52,100,52,45849,81920,320.24,400.00,1410,53
27163.58,100,52,45849,81920,352.14,400.00,1410,54
27168.64,100,51,45849,81920,338.10,400.00,1410,55
27173.69,100,51,45849,81920,316.86,400.00,1410,54
27178.75,100,55,45849,81920,270.83,400.00,1410,50
27183.81,100,58,45849,81920,274.31,400.00,1410,50
27188.87,100,61,45849,81920,280.95,400.00,1410,50
27193.95,100,59,45849,81920,273.02,400.00,1410,49
27199.01,100,51,45849,81920,369.72,400.00,1365,55
27204.07,100,44,45849,81920,357.43,400.00,1395,56
27209.14,100,59,45849,81920,252.80,400.00,1410,55
27214.19,100,51,45849,81920,334.77,400.00,1410,54
27219.25,95,47,45849,81920,365.39,400.00,1410,55
27224.31,100,51,45849,81920,326.89,400.00,1410,54
27229.37,65,40,45849,81920,256.51,400.00,1410,50
27234.43,100,56,45849,81920,270.19,400.00,1410,50
27239.49,100,62,45849,81920,289.30,400.00,1410,50
27244.54,100,62,45849,81920,293.54,400.00,1410,50
27249.6,100,64,45849,81920,286.23,400.00,1410,50
27254.65,100,55,45849,81920,337.40,400.00,1395,54
27259.71,100,45,45849,81920,366.37,400.00,1395,57
27264.76,100,51,45849,81920,326.53,400.00,1410,55
27269.82,100,51,45849,81920,365.88,400.00,1410,55
27274.88,100,50,45849,81920,279.59,400.00,1395,53
27279.94,94,47,45849,81920,369.79,400.00,1410,56
27285.0,100,51,45849,81920,258.97,400.00,1410,49
27290.05,100,58,45849,81920,279.30,400.00,1410,49
27295.1,100,62,45849,81920,291.69,400.00,1410,50
27300.16,100,66,45849,81920,302.29,400.00,1410,50
27305.21,100,69,45849,81920,310.50,400.00,1410,51
27310.27,100,55,45849,81920,352.23,400.00,1410,55
27315.32,100,45,45849,81920,400.07,400.00,1410,59
27320.38,100,51,45849,81920,365.23,400.00,1410,56
27325.43,94,47,45849,81920,371.80,400.00,1410,58
27330.48,100,50,45849,81920,358.22,400.00,1410,57
27335.54,100,51,45849,81920,356.15,400.00,1410,58
27340.59,99,51,45849,81920,260.82,400.00,1410,53
27345.64,100,54,45849,81920,260.82,400.00,1410,52
27350.7,100,56,45849,81920,261.42,400.00,1410,52
27355.75,100,59,45849,81920,270.22,400.00,1410,51
27360.8,100,48,45849,81920,372.84,400.00,1410,57
27365.86,100,45,45849,81920,398.40,400.00,1380,58
27370.91,100,52,45849,81920,379.67,400.00,1410,58
27375.96,100,50,45849,81920,339.25,400.00,1410,58
27381.02,97,74,45849,81920,349.43,400.00,1410,58
27386.07,100,51,45849,81920,327.38,400.00,1410,58
27391.12,97,66,45849,81920,291.42,400.00,1410,57
27396.18,100,55,45849,81920,277.49,400.00,1410,53
27401.23,100,60,45849,81920,285.96,400.00,1410,52
27406.29,100,62,45849,81920,286.85,400.00,1410,52
27411.35,100,62,45849,81920,290.82,400.00,1410,51
27416.4,100,54,45849,81920,352.47,400.00,1410,55
27421.45,100,45,45849,81920,386.62,400.00,1410,58
27426.51,100,51,45849,81920,352.20,400.00,1410,55
27431.57,97,80,45849,81920,388.14,400.00,1410,56
27436.62,97,79,45849,81920,373.92,400.00,1410,57
27441.68,100,50,45849,81920,470.50,400.00,1410,59
27446.73,100,51,45849,81920,261.69,400.00,1410,53
27451.78,100,57,45849,81920,283.22,400.00,1410,53
27456.83,100,60,45849,81920,288.98,400.00,1410,53
27461.89,100,63,45849,81920,296.52,400.00,1410,53
27466.94,100,65,45849,81920,302.62,400.00,1410,53
27472.0,100,55,45849,81920,388.14,400.00,1380,59
27477.06,100,36,45849,81920,403.89,400.00,1395,60
27482.11,100,51,45849,81920,365.55,400.00,1410,58
27487.17,97,78,45849,81920,353.43,400.00,1410,58
27492.29,100,51,45849,81920,388.46,400.00,1410,59
27497.38,100,51,45849,81920,361.91,400.00,1410,58
27502.43,100,51,45849,81920,262.94,400.00,1410,52
27507.49,100,55,45849,81920,272.01,400.00,1410,51
27512.55,100,59,45849,81920,278.98,400.00,1410,51
27517.61,100,60,45849,81920,275.39,400.00,1410,50
27522.67,100,55,45849,81920,356.48,400.00,1410,55
27527.72,100,40,45849,81920,382.38,400.00,1410,57
27532.78,100,49,45849,81920,352.79,400.00,1410,54
27537.84,95,48,45849,81920,261.48,400.00,1410,56
27542.89,100,51,45849,81920,320.43,400.00,1410,55
27547.95,98,62,45849,81920,376.03,400.00,1410,55
27553.01,100,51,45849,81920,114.47,400.00,1410,51
27558.13,100,54,45849,81920,259.03,400.00,1410,50
27563.19,100,54,45849,81920,247.49,400.00,1410,49
27568.24,100,55,45849,81920,248.44,400.00,1410,48
27573.3,100,49,45849,81920,356.25,400.00,1395,53
27578.36,100,45,45849,81920,373.29,400.00,1410,57
27583.42,100,61,45849,81920,289.22,400.00,1395,53
27588.48,100,51,45849,81920,280.95,400.00,1410,53
27593.54,100,64,45849,81920,342.76,400.00,1410,53
27598.59,95,47,45849,81920,468.25,400.00,1395,56
27603.65,100,51,45849,81920,302.05,400.00,1410,53
27608.71,100,56,45849,81920,273.46,400.00,1410,50
27613.77,100,56,45849,81920,261.09,400.00,1410,49
27618.83,100,59,45849,81920,263.37,400.00,1410,48
27623.89,44,26,45849,81920,86.79,400.00,1410,43
27628.95,100,55,45849,81920,308.05,400.00,1410,54
27634.0,100,45,45849,81920,394.30,400.00,1395,56
27639.06,100,51,45849,81920,312.33,400.00,1410,54
27644.12,100,50,45849,81920,377.20,400.00,1410,55
27649.18,100,51,45849,81920,341.96,400.00,1410,54
27654.23,99,66,45849,81920,313.67,400.00,1410,54
27659.29,100,52,45849,81920,259.77,400.00,1410,49
27664.35,100,54,45849,81920,257.10,400.00,1410,48
27669.41,100,57,45849,81920,259.10,400.00,1410,48
27674.48,100,59,45849,81920,269.29,400.00,1410,48
27679.53,100,49,45849,81920,346.72,400.00,1410,53
27684.6,100,44,45849,81920,360.64,400.00,1410,56
27689.66,100,49,45849,81920,286.85,400.00,1395,53
27694.72,100,51,45849,81920,320.51,400.00,1410,52
27699.77,97,63,45849,81920,332.24,400.00,1395,53
27704.84,100,51,45849,81920,330.86,400.00,1410,53
27709.9,100,50,45849,81920,261.92,400.00,1410,50
27714.96,100,56,45849,81920,275.72,400.00,1410,50
27720.08,100,60,45849,81920,287.37,400.00,1410,51
27725.14,100,62,45849,81920,290.76,400.00,1410,51
27730.2,100,62,45849,81920,286.16,400.00,1410,50
27735.26,100,55,45849,81920,323.82,400.00,1395,55
27740.32,100,45,45849,81920,393.57,400.00,1410,58
27745.39,97,78,45849,81920,328.32,400.00,1410,55
27750.46,94,47,45849,81920,373.90,400.00,1365,57
27755.52,100,50,45849,81920,351.96,400.00,1410,55
27760.66,100,51,45849,81920,328.40,400.00,1410,55
27765.72,100,51,45849,81920,262.11,400.00,1410,50
27770.78,100,57,45849,81920,268.69,400.00,1410,50
27775.84,100,62,45849,81920,287.39,400.00,1410,50
27780.9,100,62,45849,81920,172.29,400.00,1410,47
27785.96,100,64,45849,81920,107.35,400.00,1410,47
27791.04,100,56,45849,81920,378.87,400.00,1410,55
27796.1,100,46,45849,81920,395.50,400.00,1395,57
